,cost,probabilities,shares,p_shares,payments,round_num
10,115.15972035935951,"{'A': 0.3312899395013384, 'B': 0.3346121416886162, 'C': 0.33409791881004547}","{'A': 4.683586672317319, 'B': 5.681399968040315, 'C': 5.527604471216145}","{1: {'A': 0.0051132146812703505, 'B': 0.07989317409836116, 'C': 0.9073674821559101}, 2: {'A': 0.0051132146812703505, 'B': 0.07989317409836116, 'C': 0.9073674821559101}, 3: {'A': 0.0051132146812703505, 'B': 0.07989317409836116, 'C': 0.9073674821559101}}","{1: {'A': 0.3265050307683879, 'B': 0.32689033280632884, 'C': 0.3405872524943021}, 2: {'A': 0.3265050307683879, 'B': 0.32689033280632884, 'C': 0.3405872524943021}, 3: {'A': 0.3265050307683879, 'B': 0.32689033280632884, 'C': 0.3405872524943021}}",10
11,115.7879267341275,"{'A': 0.3294666216738114, 'B': 0.3355817123537729, 'C': 0.33495166597241555}","{'A': 4.7599037242780975, 'B': 6.598946907699836, 'C': 6.411022909538924}","{1: {'A': 0.07631705196077798, 'B': 0.9175469396595203, 'C': 0.8834184383227789}, 2: {'A': 0.07631705196077798, 'B': 0.9175469396595203, 'C': 0.8834184383227789}, 3: {'A': 0.07631705196077798, 'B': 0.9175469396595203, 'C': 0.8834184383227789}}","{1: {'A': 0.6178835450182589, 'B': 0.632086483850145, 'C': 0.6312981447961903}, 2: {'A': 0.6178835450182589, 'B': 0.632086483850145, 'C': 0.6312981447961903}, 3: {'A': 0.6178835450182589, 'B': 0.632086483850145, 'C': 0.6312981447961903}}",11
12,116.39607523511309,"{'A': 0.3299142813053164, 'B': 0.335114293708898, 'C': 0.33497142498578547}","{'A': 5.503834046745164, 'B': 7.067712225746043, 'C': 7.025070300603775}","{1: {'A': 0.7439303224670658, 'B': 0.4687653180462078, 'C': 0.6140473910648508}, 2: {'A': 0.7439303224670658, 'B': 0.4687653180462078, 'C': 0.6140473910648508}, 3: {'A': 0.7439303224670658, 'B': 0.4687653180462078, 'C': 0.6140473910648508}}","{1: {'A': 0.6111368578187211, 'B': 0.6058623105534195, 'C': 0.6090869834230261}, 2: {'A': 0.6111368578187211, 'B': 0.6058623105534195, 'C': 0.6090869834230261}, 3: {'A': 0.6111368578187211, 'B': 0.6058623105534195, 'C': 0.6090869834230261}}",12
13,116.65961690630276,"{'A': 0.3290549026442277, 'B': 0.33677667818732593, 'C': 0.3341684191684464}","{'A': 5.506550426186634, 'B': 7.826092476445954, 'C': 7.048600497410651}","{1: {'A': 0.0027163794414702958, 'B': 0.75838025069991, 'C': 0.023530196806875403}, 2: {'A': 0.0027163794414702958, 'B': 0.75838025069991, 'C': 0.023530196806875403}, 3: {'A': 0.0027163794414702958, 'B': 0.75838025069991, 'C': 0.023530196806875403}}","{1: {'A': 0.25736374592125344, 'B': 0.27401378619933325, 'C': 0.2565150178999005}, 2: {'A': 0.25736374592125344, 'B': 0.27401378619933325, 'C': 0.2565150178999005}, 3: {'A': 0.25736374592125344, 'B': 0.27401378619933325, 'C': 0.2565150178999005}}",13
14,117.04604021897076,"{'A': 0.32858979147846984, 'B': 0.33588071182403406, 'C': 0.3355294966974961}","{'A': 5.751526161625836, 'B': 7.9461195801484035, 'C': 7.841499437614033}","{1: {'A': 0.2449757354392017, 'B': 0.12002710370244929, 'C': 0.7928989402033815}, 2: {'A': 0.2449757354392017, 'B': 0.12002710370244929, 'C': 0.7928989402033815}, 3: {'A': 0.2449757354392017, 'B': 0.12002710370244929, 'C': 0.7928989402033815}}","{1: {'A': 0.3837771831636019, 'B': 0.37936670958136176, 'C': 0.3960741466738824}, 2: {'A': 0.3837771831636019, 'B': 0.37936670958136176, 'C': 0.3960741466738824}, 3: {'A': 0.3837771831636019, 'B': 0.37936670958136176, 'C': 0.3960741466738824}}",14
15,117.35766031340569,"{'A': 0.3284642299557283, 'B': 0.33693808517296253, 'C': 0.33459768487130914}","{'A': 6.024926712408673, 'B': 8.572051410268136, 'C': 7.875019358718903}","{1: {'A': 0.27340055078283665, 'B': 0.6259318301197326, 'C': 0.033519921104869566}, 2: {'A': 0.27340055078283665, 'B': 0.6259318301197326, 'C': 0.033519921104869566}, 3: {'A': 0.27340055078283665, 'B': 0.6259318301197326, 'C': 0.033519921104869566}}","{1: {'A': 0.31051454474486206, 'B': 0.31970219564674096, 'C': 0.3039051061204674}, 2: {'A': 0.31051454474486206, 'B': 0.31970219564674096, 'C': 0.3039051061204674}, 3: {'A': 0.31051454474486206, 'B': 0.31970219564674096, 'C': 0.3039051061204674}}",15
16,118.00391030802521,"{'A': 0.3267483982586738, 'B': 0.33784654925176366, 'C': 0.3354050524895626}","{'A': 6.147427455117766, 'B': 9.487562019705614, 'C': 8.762273744520648}","{1: {'A': 0.12250074270909317, 'B': 0.9155106094374769, 'C': 0.8872543858017458}, 2: {'A': 0.12250074270909317, 'B': 0.9155106094374769, 'C': 0.8872543858017458}, 3: {'A': 0.12250074270909317, 'B': 0.9155106094374769, 'C': 0.8872543858017458}}","{1: {'A': 0.6319117363897959, 'B': 0.650350956859711, 'C': 0.6489458892512374}, 2: {'A': 0.6319117363897959, 'B': 0.650350956859711, 'C': 0.6489458892512374}, 3: {'A': 0.6319117363897959, 'B': 0.650350956859711, 'C': 0.6489458892512374}}",16
17,118.5813996562878,"{'A': 0.3280008365447538, 'B': 0.3376460442403083, 'C': 0.3343531192149377}","{'A': 7.107487640295501, 'B': 10.005685797042405, 'C': 9.025639522799317}","{1: {'A': 0.960060185177735, 'B': 0.5181237773367907, 'C': 0.26336577827866925}, 2: {'A': 0.960060185177735, 'B': 0.5181237773367907, 'C': 0.26336577827866925}, 3: {'A': 0.960060185177735, 'B': 0.5181237773367907, 'C': 0.26336577827866925}}","{1: {'A': 0.5887923317683317, 'B': 0.5789148707361278, 'C': 0.5715387380491563}, 2: {'A': 0.5887923317683317, 'B': 0.5789148707361278, 'C': 0.5715387380491563}, 3: {'A': 0.5887923317683317, 'B': 0.5789148707361278, 'C': 0.5715387380491563}}",17
18,119.17704147214769,"{'A': 0.32718496427690835, 'B': 0.33871229838740813, 'C': 0.3341027373356836}","{'A': 7.4540786713138845, 'B': 10.91662054660269, 'C': 9.546367823126333}","{1: {'A': 0.3465910310183835, 'B': 0.9109347495602855, 'C': 0.5207283003270171}, 2: {'A': 0.3465910310183835, 'B': 0.9109347495602855, 'C': 0.5207283003270171}, 3: {'A': 0.3465910310183835, 'B': 0.9109347495602855, 'C': 0.5207283003270171}}","{1: {'A': 0.5871309119376775, 'B': 0.6038199166418963, 'C': 0.5908236736872254}, 2: {'A': 0.5871309119376775, 'B': 0.6038199166418963, 'C': 0.5908236736872254}, 3: {'A': 0.5871309119376775, 'B': 0.6038199166418963, 'C': 0.5908236736872254}}",18
19,119.49372117822004,"{'A': 0.3263758357803008, 'B': 0.3395999232639269, 'C': 0.33402424095577227}","{'A': 7.523152061362873, 'B': 11.49501612770621, 'C': 9.839550085502204}","{1: {'A': 0.06907339004898805, 'B': 0.5783955811035197, 'C': 0.29318226237587053}, 2: {'A': 0.06907339004898805, 'B': 0.5783955811035197, 'C': 0.29318226237587053}, 3: {'A': 0.06907339004898805, 'B': 0.5783955811035197, 'C': 0.29318226237587053}}","{1: {'A': 0.30762147850740007, 'B': 0.3235781548591774, 'C': 0.31310258101477473}, 2: {'A': 0.30762147850740007, 'B': 0.3235781548591774, 'C': 0.31310258101477473}, 3: {'A': 0.30762147850740007, 'B': 0.3235781548591774, 'C': 0.31310258101477473}}",19
20,119.96787500720032,"{'A': 0.3274880186876306, 'B': 0.34002896824291745, 'C': 0.33248301306945194}","{'A': 8.337494133604938, 'B': 12.095428578516147, 'C': 9.85122413677859}","{1: {'A': 0.8143420722420648, 'B': 0.6004124508099371, 'C': 0.01167405127638721}, 2: {'A': 0.8143420722420648, 'B': 0.6004124508099371, 'C': 0.01167405127638721}, 3: {'A': 0.8143420722420648, 'B': 0.6004124508099371, 'C': 0.01167405127638721}}","{1: {'A': 0.48465293687529254, 'B': 0.4809074042879473, 'C': 0.46061431648375617}, 2: {'A': 0.48465293687529254, 'B': 0.4809074042879473, 'C': 0.46061431648375617}, 3: {'A': 0.48465293687529254, 'B': 0.4809074042879473, 'C': 0.46061431648375617}}",20
21,120.25498559505836,"{'A': 0.3285224726389568, 'B': 0.33912451028963586, 'C': 0.3323530170714074}","{'A': 8.939982241310195, 'B': 12.11619039056178, 'C': 10.099228540913828}","{1: {'A': 0.6024881077052578, 'B': 0.0207618120456321, 'C': 0.24800440413523772}, 2: {'A': 0.6024881077052578, 'B': 0.0207618120456321, 'C': 0.24800440413523772}, 3: {'A': 0.6024881077052578, 'B': 0.0207618120456321, 'C': 0.24800440413523772}}","{1: {'A': 0.29949990755601164, 'B': 0.2796253167309857, 'C': 0.28928056170580874}, 2: {'A': 0.29949990755601164, 'B': 0.2796253167309857, 'C': 0.28928056170580874}, 3: {'A': 0.29949990755601164, 'B': 0.2796253167309857, 'C': 0.28928056170580874}}",21
22,120.7291203286659,"{'A': 0.3279992214191033, 'B': 0.33835451064903427, 'C': 0.33364626793186236}","{'A': 9.254715896360242, 'B': 12.363011820476952, 'C': 10.961727801346479}","{1: {'A': 0.3147336550500469, 'B': 0.24682142991517342, 'C': 0.8624992604326519}, 2: {'A': 0.3147336550500469, 'B': 0.24682142991517342, 'C': 0.8624992604326519}, 3: {'A': 0.3147336550500469, 'B': 0.24682142991517342, 'C': 0.8624992604326519}}","{1: {'A': 0.4702217760780911, 'B': 0.4656787438893417, 'C': 0.48834415272359877}, 2: {'A': 0.4702217760780911, 'B': 0.4656787438893417, 'C': 0.48834415272359877}, 3: {'A': 0.4702217760780911, 'B': 0.4656787438893417, 'C': 0.48834415272359877}}",22
23,121.26347645147976,"{'A': 0.32841821197373916, 'B': 0.33813595258761, 'C': 0.3334458354386508}","{'A': 9.916731825335177, 'B': 12.832752673481158, 'C': 11.435992522019571}","{1: {'A': 0.6620159289749343, 'B': 0.4697408530042064, 'C': 0.4742647206730928}, 2: {'A': 0.6620159289749343, 'B': 0.4697408530042064, 'C': 0.4742647206730928}, 3: {'A': 0.6620159289749343, 'B': 0.4697408530042064, 'C': 0.4742647206730928}}","{1: {'A': 0.5393479818003613, 'B': 0.5326231685113925, 'C': 0.5331089510756755}, 2: {'A': 0.5393479818003613, 'B': 0.5326231685113925, 'C': 0.5331089510756755}, 3: {'A': 0.5393479818003613, 'B': 0.5326231685113925, 'C': 0.5331089510756755}}",23
24,121.67428905114244,"{'A': 0.32916509191142346, 'B': 0.3371410510068501, 'C': 0.3336938570817264}","{'A': 10.554703555844917, 'B': 12.948900329620837, 'C': 11.921158861171222}","{1: {'A': 0.6379717305097405, 'B': 0.11614765613968003, 'C': 0.4851663391516501}, 2: {'A': 0.6379717305097405, 'B': 0.11614765613968003, 'C': 0.4851663391516501}, 3: {'A': 0.6379717305097405, 'B': 0.11614765613968003, 'C': 0.4851663391516501}}","{1: {'A': 0.4208873029326128, 'B': 0.40038139119909033, 'C': 0.41612434038925983}, 2: {'A': 0.4208873029326128, 'B': 0.40038139119909033, 'C': 0.41612434038925983}, 3: {'A': 0.4208873029326128, 'B': 0.40038139119909033, 'C': 0.41612434038925983}}",24
25,121.9671319637655,"{'A': 0.32984818469027405, 'B': 0.3369771933605728, 'C': 0.33317462194915315}","{'A': 11.05485428691264, 'B': 13.193129322987586, 'C': 12.058278342914575}","{1: {'A': 0.500150731067724, 'B': 0.24422899336674786, 'C': 0.13711948174335375}, 2: {'A': 0.500150731067724, 'B': 0.24422899336674786, 'C': 0.13711948174335375}, 3: {'A': 0.500150731067724, 'B': 0.24422899336674786, 'C': 0.13711948174335375}}","{1: {'A': 0.3013340028094973, 'B': 0.29175931592018856, 'C': 0.28760322198078825}, 2: {'A': 0.3013340028094973, 'B': 0.29175931592018856, 'C': 0.28760322198078825}, 3: {'A': 0.3013340028094973, 'B': 0.29175931592018856, 'C': 0.28760322198078825}}",25
26,122.706619765455,"{'A': 0.3295703264795358, 'B': 0.33697122021246556, 'C': 0.3334584533079986}","{'A': 11.710068376998299, 'B': 13.930844541498, 'C': 12.882919848052369}","{1: {'A': 0.6552140900856585, 'B': 0.7377152185104151, 'C': 0.8246415051377937}, 2: {'A': 0.6552140900856585, 'B': 0.7377152185104151, 'C': 0.8246415051377937}, 3: {'A': 0.6552140900856585, 'B': 0.7377152185104151, 'C': 0.8246415051377937}}","{1: {'A': 0.7360652741193974, 'B': 0.7391468956341498, 'C': 0.7427154157349065}, 2: {'A': 0.7360652741193974, 'B': 0.7391468956341498, 'C': 0.7427154157349065}, 3: {'A': 0.7360652741193974, 'B': 0.7391468956341498, 'C': 0.7427154157349065}}",26
27,123.19812242811568,"{'A': 0.3301275424434867, 'B': 0.33801335006677713, 'C': 0.3318591074897361}","{'A': 12.370501734364339, 'B': 14.73113372410287, 'C': 12.89364491120254}","{1: {'A': 0.6604333573660409, 'B': 0.8002891826048694, 'C': 0.010725063150170078}, 2: {'A': 0.6604333573660409, 'B': 0.8002891826048694, 'C': 0.010725063150170078}, 3: {'A': 0.6604333573660409, 'B': 0.8002891826048694, 'C': 0.010725063150170078}}","{1: {'A': 0.4978137554802373, 'B': 0.5057712504303709, 'C': 0.47007157258350674}, 2: {'A': 0.4978137554802373, 'B': 0.5057712504303709, 'C': 0.47007157258350674}, 3: {'A': 0.4978137554802373, 'B': 0.5057712504303709, 'C': 0.47007157258350674}}",27
28,123.75644768266089,"{'A': 0.3301208252014127, 'B': 0.3373388430524209, 'C': 0.3325403317461664}","{'A': 12.926792226719064, 'B': 15.089709204973905, 'C': 13.657034906902547}","{1: {'A': 0.5562904923547248, 'B': 0.35857548087103563, 'C': 0.7633899957000072}, 2: {'A': 0.5562904923547248, 'B': 0.35857548087103563, 'C': 0.7633899957000072}, 3: {'A': 0.5562904923547248, 'B': 0.35857548087103563, 'C': 0.7633899957000072}}","{1: {'A': 0.5594179699325252, 'B': 0.5494663285650176, 'C': 0.5685042787524281}, 2: {'A': 0.5594179699325252, 'B': 0.5494663285650176, 'C': 0.5685042787524281}, 3: {'A': 0.5594179699325252, 'B': 0.5494663285650176, 'C': 0.5685042787524281}}",28
29,124.33279174790644,"{'A': 0.3311021762353269, 'B': 0.3363294923074383, 'C': 0.33256833145723474}","{'A': 13.799965577188859, 'B': 15.366394982218463, 'C': 14.241798562098985}","{1: {'A': 0.8731733504697944, 'B': 0.27668577724455634, 'C': 0.5847636551964376}, 2: {'A': 0.8731733504697944, 'B': 0.27668577724455634, 'C': 0.5847636551964376}, 3: {'A': 0.8731733504697944, 'B': 0.27668577724455634, 'C': 0.5847636551964376}}","{1: {'A': 0.5914806895475664, 'B': 0.5629838357385637, 'C': 0.5787953250168414}, 2: {'A': 0.5914806895475664, 'B': 0.5629838357385637, 'C': 0.5787953250168414}, 3: {'A': 0.5914806895475664, 'B': 0.5629838357385637, 'C': 0.5787953250168414}}",29
30,124.72648981202299,"{'A': 0.32990476101966193, 'B': 0.33627773826150165, 'C': 0.3338175007188364}","{'A': 13.831362897404556, 'B': 15.744703962279235, 'C': 15.010405774773895}","{1: {'A': 0.0313973202156973, 'B': 0.3783089800607724, 'C': 0.7686072126749107}, 2: {'A': 0.0313973202156973, 'B': 0.3783089800607724, 'C': 0.7686072126749107}, 3: {'A': 0.0313973202156973, 'B': 0.3783089800607724, 'C': 0.7686072126749107}}","{1: {'A': 0.3762456973429522, 'B': 0.3924421799039379, 'C': 0.411479350934286}, 2: {'A': 0.3762456973429522, 'B': 0.3924421799039379, 'C': 0.411479350934286}, 3: {'A': 0.3762456973429522, 'B': 0.3924421799039379, 'C': 0.411479350934286}}",30
31,125.52751678622998,"{'A': 0.329278559355092, 'B': 0.33643414138114813, 'C': 0.3342872992637599}","{'A': 14.442396637989427, 'B': 16.592230226062533, 'C': 15.952068955267206}","{1: {'A': 0.6110337405848706, 'B': 0.8475262637832968, 'C': 0.9416631804933108}, 2: {'A': 0.6110337405848706, 'B': 0.8475262637832968, 'C': 0.9416631804933108}, 3: {'A': 0.6110337405848706, 'B': 0.8475262637832968, 'C': 0.9416631804933108}}","{1: {'A': 0.7912678096818553, 'B': 0.8027185543700313, 'C': 0.8074231816810311}, 2: {'A': 0.7912678096818553, 'B': 0.8027185543700313, 'C': 0.8074231816810311}, 3: {'A': 0.7912678096818553, 'B': 0.8027185543700313, 'C': 0.8074231816810311}}",31
32,125.77243557606779,"{'A': 0.3290467140825283, 'B': 0.33572987525156645, 'C': 0.3352234106659053}","{'A': 14.616880555734872, 'B': 16.62759707028314, 'C': 16.476628383644645}","{1: {'A': 0.17448391774544392, 'B': 0.03536684422060643, 'C': 0.5245594283774371}, 2: {'A': 0.17448391774544392, 'B': 0.03536684422060643, 'C': 0.5245594283774371}, 3: {'A': 0.17448391774544392, 'B': 0.03536684422060643, 'C': 0.5245594283774371}}","{1: {'A': 0.24154338089618932, 'B': 0.23313018174076205, 'C': 0.2602725745015988}, 2: {'A': 0.24154338089618932, 'B': 0.23313018174076205, 'C': 0.2602725745015988}, 3: {'A': 0.24154338089618932, 'B': 0.23313018174076205, 'C': 0.2602725745015988}}",32
33,126.17206969837649,"{'A': 0.32929188294000333, 'B': 0.3353357775463725, 'C': 0.33537233951362416}","{'A': 15.090995764195183, 'B': 16.909776887232212, 'C': 16.92067938456538}","{1: {'A': 0.4741152084603112, 'B': 0.28217981694907246, 'C': 0.44405100092073224}, 2: {'A': 0.4741152084603112, 'B': 0.28217981694907246, 'C': 0.44405100092073224}, 3: {'A': 0.4741152084603112, 'B': 0.28217981694907246, 'C': 0.44405100092073224}}","{1: {'A': 0.4038391758740403, 'B': 0.39344553314130337, 'C': 0.40262479041390975}, 2: {'A': 0.4038391758740403, 'B': 0.39344553314130337, 'C': 0.40262479041390975}, 3: {'A': 0.4038391758740403, 'B': 0.39344553314130337, 'C': 0.40262479041390975}}",33
34,126.82216339838375,"{'A': 0.3296234655108931, 'B': 0.33423029081862693, 'C': 0.33614624367048}","{'A': 15.841734440725991, 'B': 17.229660385592727, 'C': 17.80126692908118}","{1: {'A': 0.7507386765308081, 'B': 0.31988349836051355, 'C': 0.8805875445158012}, 2: {'A': 0.7507386765308081, 'B': 0.31988349836051355, 'C': 0.8805875445158012}, 3: {'A': 0.7507386765308081, 'B': 0.31988349836051355, 'C': 0.8805875445158012}}","{1: {'A': 0.655845304798035, 'B': 0.6315800018855242, 'C': 0.6640150468896593}, 2: {'A': 0.655845304798035, 'B': 0.6315800018855242, 'C': 0.6640150468896593}, 3: {'A': 0.655845304798035, 'B': 0.6315800018855242, 'C': 0.6640150468896593}}",34
35,127.38992213917399,"{'A': 0.32983094035874033, 'B': 0.33265548752629426, 'C': 0.3375135721149654}","{'A': 16.472416365544152, 'B': 17.325132485793084, 'C': 18.77496655876108}","{1: {'A': 0.6306819248181624, 'B': 0.09547210020035757, 'C': 0.9736996296799008}, 2: {'A': 0.6306819248181624, 'B': 0.09547210020035757, 'C': 0.9736996296799008}, 3: {'A': 0.6306819248181624, 'B': 0.09547210020035757, 'C': 0.9736996296799008}}","{1: {'A': 0.5707036241248318, 'B': 0.5395056614032541, 'C': 0.5921044958594877}, 2: {'A': 0.5707036241248318, 'B': 0.5395056614032541, 'C': 0.5921044958594877}, 3: {'A': 0.5707036241248318, 'B': 0.5395056614032541, 'C': 0.5921044958594877}}",35
36,127.72741287313359,"{'A': 0.33059469001682396, 'B': 0.3315611771231332, 'C': 0.33784413286004294}","{'A': 17.04119733520328, 'B': 17.33311887229878, 'C': 19.210349348749684}","{1: {'A': 0.5687809696591261, 'B': 0.007986386505694831, 'C': 0.43538278998860624}, 2: {'A': 0.5687809696591261, 'B': 0.007986386505694831, 'C': 0.43538278998860624}, 3: {'A': 0.5687809696591261, 'B': 0.007986386505694831, 'C': 0.43538278998860624}}","{1: {'A': 0.3507014080280584, 'B': 0.318144531236527, 'C': 0.34396590527671833}, 2: {'A': 0.3507014080280584, 'B': 0.318144531236527, 'C': 0.34396590527671833}, 3: {'A': 0.3507014080280584, 'B': 0.318144531236527, 'C': 0.34396590527671833}}",36
