,cost,probabilities,shares,p_shares,payments,round_num
77,258.5004498998295,"{'A': 0.33417972447843813, 'B': 0.33385142752463365, 'C': 0.33196884799692816}","{'A': 39.285183202427525, 'B': 39.08860735158619, 'C': 37.95762073930206}","{1: {'A': 0.69649025081526, 'B': 0.971156501031964, 'C': 0.9144293707346064}, 2: {'A': 0.69649025081526, 'B': 0.971156501031964, 'C': 0.9144293707346064}, 3: {'A': 0.69649025081526, 'B': 0.971156501031964, 'C': 0.9144293707346064}}","{1: {'A': 0.8498523351087783, 'B': 0.8679520110998169, 'C': 0.8641385676248206}, 2: {'A': 0.8498523351087783, 'B': 0.8679520110998169, 'C': 0.8641385676248206}, 3: {'A': 0.8498523351087783, 'B': 0.8679520110998169, 'C': 0.8641385676248206}}",77
78,259.27733389166343,"{'A': 0.3344125076022763, 'B': 0.33336757589857874, 'C': 0.3322199164991449}","{'A': 40.201334820820534, 'B': 39.57542064196309, 'C': 38.88570783940633}","{1: {'A': 0.91615161839301, 'B': 0.48681329037690013, 'C': 0.9280871001042703}, 2: {'A': 0.91615161839301, 'B': 0.48681329037690013, 'C': 0.9280871001042703}, 3: {'A': 0.91615161839301, 'B': 0.48681329037690013, 'C': 0.9280871001042703}}","{1: {'A': 0.7865055851359841, 'B': 0.7576501122999275, 'C': 0.7869580352246146}, 2: {'A': 0.7865055851359841, 'B': 0.7576501122999275, 'C': 0.7869580352246146}, 3: {'A': 0.7865055851359841, 'B': 0.7576501122999275, 'C': 0.7869580352246146}}",78
79,259.8395537274562,"{'A': 0.33500106549105396, 'B': 0.3331602978027553, 'C': 0.3318386367061907}","{'A': 41.1152404090925, 'B': 40.01324771899277, 'C': 39.218261280263114}","{1: {'A': 0.9139055882719646, 'B': 0.43782707702968293, 'C': 0.33255344085678684}, 2: {'A': 0.9139055882719646, 'B': 0.43782707702968293, 'C': 0.33255344085678684}, 3: {'A': 0.9139055882719646, 'B': 0.43782707702968293, 'C': 0.33255344085678684}}","{1: {'A': 0.5859481519994745, 'B': 0.5531778622516583, 'C': 0.5463058059859804}, 2: {'A': 0.5859481519994745, 'B': 0.5531778622516583, 'C': 0.5463058059859804}, 3: {'A': 0.5859481519994745, 'B': 0.5531778622516583, 'C': 0.5463058059859804}}",79
80,260.4629933570569,"{'A': 0.33485315640356955, 'B': 0.3334785415660306, 'C': 0.3316683020303998}","{'A': 41.650356887145584, 'B': 40.82764159167498, 'C': 39.73901340527977}","{1: {'A': 0.5351164780530837, 'B': 0.8143938726822078, 'C': 0.5207521250166535}, 2: {'A': 0.5351164780530837, 'B': 0.8143938726822078, 'C': 0.5207521250166535}, 3: {'A': 0.5351164780530837, 'B': 0.8143938726822078, 'C': 0.5207521250166535}}","{1: {'A': 0.6172215367317904, 'B': 0.6365989945294359, 'C': 0.6165504321227218}, 2: {'A': 0.6172215367317904, 'B': 0.6365989945294359, 'C': 0.6165504321227218}, 3: {'A': 0.6172215367317904, 'B': 0.6365989945294359, 'C': 0.6165504321227218}}",80
81,261.15337127052413,"{'A': 0.33490899778526645, 'B': 0.333201049765931, 'C': 0.3318899524488026}","{'A': 42.37408477804999, 'B': 41.351527643244886, 'C': 40.563004562286785}","{1: {'A': 0.7237278909044095, 'B': 0.5238860515699014, 'C': 0.8239911570070166}, 2: {'A': 0.7237278909044095, 'B': 0.5238860515699014, 'C': 0.8239911570070166}, 3: {'A': 0.7237278909044095, 'B': 0.5238860515699014, 'C': 0.8239911570070166}}","{1: {'A': 0.6929494391006301, 'B': 0.6788785460321094, 'C': 0.6996848901609951}, 2: {'A': 0.6929494391006301, 'B': 0.6788785460321094, 'C': 0.6996848901609951}, 3: {'A': 0.6929494391006301, 'B': 0.6788785460321094, 'C': 0.6996848901609951}}",81
82,261.79788396753855,"{'A': 0.3349532824571659, 'B': 0.33296668502569027, 'C': 0.332080032517144}","{'A': 43.045041520815374, 'B': 41.85531617265419, 'C': 41.322028503988825}","{1: {'A': 0.6709567427653831, 'B': 0.5037885294093031, 'C': 0.7590239417020411}, 2: {'A': 0.6709567427653831, 'B': 0.5037885294093031, 'C': 0.7590239417020411}, 3: {'A': 0.6709567427653831, 'B': 0.5037885294093031, 'C': 0.7590239417020411}}","{1: {'A': 0.646538664377772, 'B': 0.6346057142148709, 'C': 0.6525966129413519}, 2: {'A': 0.646538664377772, 'B': 0.6346057142148709, 'C': 0.6525966129413519}, 3: {'A': 0.646538664377772, 'B': 0.6346057142148709, 'C': 0.6525966129413519}}",82
83,262.4357319086371,"{'A': 0.3348084017671987, 'B': 0.3327107604495792, 'C': 0.33248083778322207}","{'A': 43.59636274912069, 'B': 42.33938117250399, 'C': 42.201121653818284}","{1: {'A': 0.5513212283053206, 'B': 0.48406499984979634, 'C': 0.879093149829461}, 2: {'A': 0.5513212283053206, 'B': 0.48406499984979634, 'C': 0.879093149829461}, 3: {'A': 0.5513212283053206, 'B': 0.48406499984979634, 'C': 0.879093149829461}}","{1: {'A': 0.6317940400809903, 'B': 0.6271368275607188, 'C': 0.6553603556369296}, 2: {'A': 0.6317940400809903, 'B': 0.6271368275607188, 'C': 0.6553603556369296}, 3: {'A': 0.6317940400809903, 'B': 0.6271368275607188, 'C': 0.6553603556369296}}",83
84,263.22315668249314,"{'A': 0.33435167136524063, 'B': 0.33294555994520747, 'C': 0.3327027686895519}","{'A': 44.11077035341075, 'B': 43.26789947956776, 'C': 43.12200186007225}","{1: {'A': 0.5144076042900536, 'B': 0.9285183070637706, 'C': 0.9208802062539718}, 2: {'A': 0.5144076042900536, 'B': 0.9285183070637706, 'C': 0.9208802062539718}, 3: {'A': 0.5144076042900536, 'B': 0.9285183070637706, 'C': 0.9208802062539718}}","{1: {'A': 0.7674952305920613, 'B': 0.7982689337588624, 'C': 0.797679508620547}, 2: {'A': 0.7674952305920613, 'B': 0.7982689337588624, 'C': 0.797679508620547}, 3: {'A': 0.7674952305920613, 'B': 0.7982689337588624, 'C': 0.797679508620547}}",84
85,263.58242254557103,"{'A': 0.3341143455806261, 'B': 0.3331510595938053, 'C': 0.33273459482556866}","{'A': 44.328024034226836, 'B': 43.750570655982884, 'C': 43.50039868139566}","{1: {'A': 0.21725368081608876, 'B': 0.4826711764151237, 'C': 0.3783968213234058}, 2: {'A': 0.21725368081608876, 'B': 0.4826711764151237, 'C': 0.3783968213234058}, 3: {'A': 0.21725368081608876, 'B': 0.4826711764151237, 'C': 0.3783968213234058}}","{1: {'A': 0.34866488342061075, 'B': 0.36865258874195206, 'C': 0.3608757261096116}, 2: {'A': 0.34866488342061075, 'B': 0.36865258874195206, 'C': 0.3608757261096116}, 3: {'A': 0.34866488342061075, 'B': 0.36865258874195206, 'C': 0.3608757261096116}}",85
86,264.1230238153282,"{'A': 0.3332554510649611, 'B': 0.33387217728049773, 'C': 0.3328723716545412}","{'A': 44.35383126074945, 'B': 44.72361141376316, 'C': 44.12379766083958}","{1: {'A': 0.02580722652261802, 'B': 0.9730407577802755, 'C': 0.6233989794439214}, 2: {'A': 0.02580722652261802, 'B': 0.9730407577802755, 'C': 0.6233989794439214}, 3: {'A': 0.02580722652261802, 'B': 0.9730407577802755, 'C': 0.6233989794439214}}","{1: {'A': 0.5018128103969275, 'B': 0.5737146968071443, 'C': 0.5472960921511856}, 2: {'A': 0.5018128103969275, 'B': 0.5737146968071443, 'C': 0.5472960921511856}, 3: {'A': 0.5018128103969275, 'B': 0.5737146968071443, 'C': 0.5472960921511856}}",86
