,cost,probabilities,shares,p_shares,payments,round_num
10,114.29105176542403,"{'A': 0.3319460117196858, 'B': 0.3336003022492022, 'C': 0.334453686031112}","{'A': 4.01275790631386, 'B': 4.509881517907265, 'C': 4.765365134819588}","{1: {'A': 0.10960323976452924, 'B': 0.019279076211438095, 'C': 0.005528780818547574}, 2: {'A': 0.10960323976452924, 'B': 0.019279076211438095, 'C': 0.005528780818547574}, 3: {'A': 0.10960323976452924, 'B': 0.019279076211438095, 'C': 0.005528780818547574}}","{1: {'A': 0.04566297411464859, 'B': 0.04442935704150841, 'C': 0.044186301994827204}, 2: {'A': 0.04566297411464859, 'B': 0.04442935704150841, 'C': 0.044186301994827204}, 3: {'A': 0.04566297411464859, 'B': 0.04442935704150841, 'C': 0.044186301994827204}}",10
11,114.87717596950175,"{'A': 0.33198160493024587, 'B': 0.33472650721548475, 'C': 0.33329188785426944}","{'A': 4.609604125774472, 'B': 5.433028273325384, 'C': 5.003512685930053}","{1: {'A': 0.5968462194606118, 'B': 0.9231467554181193, 'C': 0.23814755111046526}, 2: {'A': 0.5968462194606118, 'B': 0.9231467554181193, 'C': 0.23814755111046526}, 3: {'A': 0.5968462194606118, 'B': 0.9231467554181193, 'C': 0.23814755111046526}}","{1: {'A': 0.5865782747216599, 'B': 0.59154577950018, 'C': 0.5808720078947829}, 2: {'A': 0.5865782747216599, 'B': 0.59154577950018, 'C': 0.5808720078947829}, 3: {'A': 0.5865782747216599, 'B': 0.59154577950018, 'C': 0.5808720078947829}}",11
12,115.27020994505823,"{'A': 0.33214098567412526, 'B': 0.3343788966370727, 'C': 0.3334801176888019}","{'A': 5.050635488919938, 'B': 5.722159154486407, 'C': 5.453006692192054}","{1: {'A': 0.44103136314546654, 'B': 0.2891308811610238, 'C': 0.4494940062620013}, 2: {'A': 0.44103136314546654, 'B': 0.2891308811610238, 'C': 0.4494940062620013}, 3: {'A': 0.44103136314546654, 'B': 0.2891308811610238, 'C': 0.4494940062620013}}","{1: {'A': 0.3939858579220896, 'B': 0.3913445727180118, 'C': 0.3941919697173262}, 2: {'A': 0.3939858579220896, 'B': 0.3913445727180118, 'C': 0.3941919697173262}, 3: {'A': 0.3939858579220896, 'B': 0.3913445727180118, 'C': 0.3941919697173262}}",12
13,115.47678413505496,"{'A': 0.3322505554354121, 'B': 0.3348492478698821, 'C': 0.3329001966947057}","{'A': 5.290193169975929, 'B': 6.069298655167035, 'C': 5.48552978014423}","{1: {'A': 0.2395576810559903, 'B': 0.3471395006806276, 'C': 0.032523087952175955}, 2: {'A': 0.2395576810559903, 'B': 0.3471395006806276, 'C': 0.032523087952175955}, 3: {'A': 0.2395576810559903, 'B': 0.3471395006806276, 'C': 0.032523087952175955}}","{1: {'A': 0.207053349423731, 'B': 0.209201621919334, 'C': 0.20330431628110546}, 2: {'A': 0.207053349423731, 'B': 0.209201621919334, 'C': 0.20330431628110546}, 3: {'A': 0.207053349423731, 'B': 0.209201621919334, 'C': 0.20330431628110546}}",13
14,116.07933995978009,"{'A': 0.3325247498604192, 'B': 0.33601466136063074, 'C': 0.33146058877895}","{'A': 5.975241361180902, 'B': 7.019291462876604, 'C': 5.654703562925104}","{1: {'A': 0.6850481912049725, 'B': 0.9499928077095684, 'C': 0.16917378278087458}, 2: {'A': 0.6850481912049725, 'B': 0.9499928077095684, 'C': 0.16917378278087458}, 3: {'A': 0.6850481912049725, 'B': 0.9499928077095684, 'C': 0.16917378278087458}}","{1: {'A': 0.6034092655801118, 'B': 0.6090538131211787, 'C': 0.5939632182198409}, 2: {'A': 0.6034092655801118, 'B': 0.6090538131211787, 'C': 0.5939632182198409}, 3: {'A': 0.6034092655801118, 'B': 0.6090538131211787, 'C': 0.5939632182198409}}",14
15,116.42551325208738,"{'A': 0.3315751091417597, 'B': 0.33495213128693424, 'C': 0.33347275957130607}","{'A': 6.035421108070606, 'B': 7.048748347302102, 'C': 6.606103511252726}","{1: {'A': 0.06017974688970407, 'B': 0.029456884425498986, 'C': 0.9513999483276221}, 2: {'A': 0.06017974688970407, 'B': 0.029456884425498986, 'C': 0.9513999483276221}, 3: {'A': 0.06017974688970407, 'B': 0.029456884425498986, 'C': 0.9513999483276221}}","{1: {'A': 0.3421481474560153, 'B': 0.3404022862248013, 'C': 0.35944115410241295}, 2: {'A': 0.3421481474560153, 'B': 0.3404022862248013, 'C': 0.35944115410241295}, 3: {'A': 0.3421481474560153, 'B': 0.3404022862248013, 'C': 0.35944115410241295}}",15
16,116.88436766600461,"{'A': 0.33029605488739566, 'B': 0.3349063908556943, 'C': 0.33479755425691005}","{'A': 6.107778597485051, 'B': 7.49394601735506, 'C': 7.461443117965945}","{1: {'A': 0.07235748941444498, 'B': 0.4451976700529575, 'C': 0.8553396067132181}, 2: {'A': 0.07235748941444498, 'B': 0.4451976700529575, 'C': 0.8553396067132181}, 3: {'A': 0.07235748941444498, 'B': 0.4451976700529575, 'C': 0.8553396067132181}}","{1: {'A': 0.4503199647615759, 'B': 0.4578352644382022, 'C': 0.4670006082830298}, 2: {'A': 0.4503199647615759, 'B': 0.4578352644382022, 'C': 0.4670006082830298}, 3: {'A': 0.4503199647615759, 'B': 0.4578352644382022, 'C': 0.4670006082830298}}",16
17,117.32340091414164,"{'A': 0.3303182918514665, 'B': 0.33491733638920873, 'C': 0.3347643717593248}","{'A': 6.553544053055663, 'B': 7.936247448767839, 'C': 7.890564662249132}","{1: {'A': 0.4457654555706112, 'B': 0.44230143141277867, 'C': 0.42912154428318794}, 2: {'A': 0.4457654555706112, 'B': 0.44230143141277867, 'C': 0.42912154428318794}, 3: {'A': 0.4457654555706112, 'B': 0.44230143141277867, 'C': 0.42912154428318794}}","{1: {'A': 0.4392008877612881, 'B': 0.43914494686545424, 'C': 0.43881282322060144}, 2: {'A': 0.4392008877612881, 'B': 0.43914494686545424, 'C': 0.43881282322060144}, 3: {'A': 0.4392008877612881, 'B': 0.43914494686545424, 'C': 0.43881282322060144}}",17
18,117.8811691222695,"{'A': 0.32962771685201114, 'B': 0.33458400355822926, 'C': 0.33578827958975954}","{'A': 6.9020299131118215, 'B': 8.394439199424056, 'C': 8.753725332597677}","{1: {'A': 0.34848586005615845, 'B': 0.4581917506562183, 'C': 0.8631606703485443}, 2: {'A': 0.34848586005615845, 'B': 0.4581917506562183, 'C': 0.8631606703485443}, 3: {'A': 0.34848586005615845, 'B': 0.4581917506562183, 'C': 0.8631606703485443}}","{1: {'A': 0.5522619883571167, 'B': 0.5542153832864329, 'C': 0.5650294108857423}, 2: {'A': 0.5522619883571167, 'B': 0.5542153832864329, 'C': 0.5650294108857423}, 3: {'A': 0.5522619883571167, 'B': 0.5542153832864329, 'C': 0.5650294108857423}}",18
19,118.20536207166347,"{'A': 0.32980217934853934, 'B': 0.3337548708049241, 'C': 0.33644294984653655}","{'A': 7.279135992954983, 'B': 8.470514551452052, 'C': 9.272693661379183}","{1: {'A': 0.3771060798431618, 'B': 0.07607535202799465, 'C': 0.5189683287815056}, 2: {'A': 0.3771060798431618, 'B': 0.07607535202799465, 'C': 0.5189683287815056}, 3: {'A': 0.3771060798431618, 'B': 0.07607535202799465, 'C': 0.5189683287815056}}","{1: {'A': 0.3254510887621649, 'B': 0.3171910616321014, 'C': 0.32998879194489916}, 2: {'A': 0.3254510887621649, 'B': 0.3171910616321014, 'C': 0.32998879194489916}, 3: {'A': 0.3254510887621649, 'B': 0.3171910616321014, 'C': 0.32998879194489916}}",19
20,118.50574324457011,"{'A': 0.3295620054649798, 'B': 0.3328756340755076, 'C': 0.33756236045951266}","{'A': 7.506667017275059, 'B': 8.50711024415316, 'C': 9.905241843984385}","{1: {'A': 0.22753102432007533, 'B': 0.036595692701108296, 'C': 0.6325481826052022}, 2: {'A': 0.22753102432007533, 'B': 0.036595692701108296, 'C': 0.6325481826052022}, 3: {'A': 0.22753102432007533, 'B': 0.036595692701108296, 'C': 0.6325481826052022}}","{1: {'A': 0.2974415079719961, 'B': 0.29169373744717575, 'C': 0.30967489765110656}, 2: {'A': 0.2974415079719961, 'B': 0.29169373744717575, 'C': 0.30967489765110656}, 3: {'A': 0.2974415079719961, 'B': 0.29169373744717575, 'C': 0.30967489765110656}}",20
21,119.02159975313155,"{'A': 0.3289550461878661, 'B': 0.332076623602449, 'C': 0.3389683302096848}","{'A': 7.83818222519149, 'B': 8.782645482011292, 'C': 10.836740035522642}","{1: {'A': 0.33151520791643097, 'B': 0.27553523785813183, 'C': 0.9314981915382561}, 2: {'A': 0.33151520791643097, 'B': 0.27553523785813183, 'C': 0.9314981915382561}, 3: {'A': 0.33151520791643097, 'B': 0.27553523785813183, 'C': 0.9314981915382561}}","{1: {'A': 0.5086908369487304, 'B': 0.506463685611422, 'C': 0.527347288624668}, 2: {'A': 0.5086908369487304, 'B': 0.506463685611422, 'C': 0.527347288624668}, 3: {'A': 0.5086908369487304, 'B': 0.506463685611422, 'C': 0.527347288624668}}",21
22,119.65689870697953,"{'A': 0.3293409534347727, 'B': 0.3318687878380368, 'C': 0.3387902587271905}","{'A': 8.590725485957408, 'B': 9.355338152987379, 'C': 11.419491817118313}","{1: {'A': 0.7525432607659177, 'B': 0.5726926709760878, 'C': 0.582751781595672}, 2: {'A': 0.7525432607659177, 'B': 0.5726926709760878, 'C': 0.582751781595672}, 3: {'A': 0.7525432607659177, 'B': 0.5726926709760878, 'C': 0.582751781595672}}","{1: {'A': 0.6391145730464416, 'B': 0.6341499832784621, 'C': 0.634072468970416}, 2: {'A': 0.6391145730464416, 'B': 0.6341499832784621, 'C': 0.634072468970416}, 3: {'A': 0.6391145730464416, 'B': 0.6341499832784621, 'C': 0.634072468970416}}",22
23,120.04776988278239,"{'A': 0.32932127319902094, 'B': 0.33266588793106844, 'C': 0.3380128388699106}","{'A': 8.975620841389249, 'B': 9.986106659772936, 'C': 11.58062994295212}","{1: {'A': 0.38489535543183984, 'B': 0.6307685067855573, 'C': 0.1611381258338067}, 2: {'A': 0.38489535543183984, 'B': 0.6307685067855573, 'C': 0.1611381258338067}, 3: {'A': 0.38489535543183984, 'B': 0.6307685067855573, 'C': 0.1611381258338067}}","{1: {'A': 0.39223189860257435, 'B': 0.40000389671961045, 'C': 0.38349539709139435}, 2: {'A': 0.39223189860257435, 'B': 0.40000389671961045, 'C': 0.38349539709139435}, 3: {'A': 0.39223189860257435, 'B': 0.40000389671961045, 'C': 0.38349539709139435}}",23
24,120.21175102369774,"{'A': 0.328941667790169, 'B': 0.33221467820419637, 'C': 0.33884365400563465}","{'A': 9.024266475079607, 'B': 10.014361229896226, 'C': 11.990103462745935}","{1: {'A': 0.048645633690357015, 'B': 0.028254570123290135, 'C': 0.4094735197938161}, 2: {'A': 0.048645633690357015, 'B': 0.028254570123290135, 'C': 0.4094735197938161}, 3: {'A': 0.048645633690357015, 'B': 0.028254570123290135, 'C': 0.4094735197938161}}","{1: {'A': 0.15883082198112675, 'B': 0.15774795485134518, 'C': 0.17200848221753517}, 2: {'A': 0.15883082198112675, 'B': 0.15774795485134518, 'C': 0.17200848221753517}, 3: {'A': 0.15883082198112675, 'B': 0.15774795485134518, 'C': 0.17200848221753517}}",24
25,120.98201030335365,"{'A': 0.32867048964229806, 'B': 0.33262083774239914, 'C': 0.3387086726153028}","{'A': 9.712052168997449, 'B': 10.906803990725942, 'C': 12.720518914312336}","{1: {'A': 0.6877856939178425, 'B': 0.8924427608297167, 'C': 0.7304154515664015}, 2: {'A': 0.6877856939178425, 'B': 0.8924427608297167, 'C': 0.7304154515664015}, 3: {'A': 0.6877856939178425, 'B': 0.8924427608297167, 'C': 0.7304154515664015}}","{1: {'A': 0.7677376598954453, 'B': 0.7744004890844707, 'C': 0.7686311243532202}, 2: {'A': 0.7677376598954453, 'B': 0.7744004890844707, 'C': 0.7686311243532202}, 3: {'A': 0.7677376598954453, 'B': 0.7744004890844707, 'C': 0.7686311243532202}}",25
26,121.35361688538111,"{'A': 0.328553251246184, 'B': 0.33272428946287386, 'C': 0.3387224592909422}","{'A': 10.047981890904452, 'B': 11.309507733333183, 'C': 13.09619577743319}","{1: {'A': 0.3359297219070039, 'B': 0.4027037426072405, 'C': 0.3756768631208529}, 2: {'A': 0.3359297219070039, 'B': 0.4027037426072405, 'C': 0.3756768631208529}, 3: {'A': 0.3359297219070039, 'B': 0.4027037426072405, 'C': 0.3756768631208529}}","{1: {'A': 0.3702731453552275, 'B': 0.37259719235352406, 'C': 0.3716238060237913}, 2: {'A': 0.3702731453552275, 'B': 0.37259719235352406, 'C': 0.3716238060237913}, 3: {'A': 0.3702731453552275, 'B': 0.37259719235352406, 'C': 0.3716238060237913}}",26
27,122.06339709495629,"{'A': 0.32908466723917584, 'B': 0.3329823654305391, 'C': 0.337932967330285}","{'A': 10.919375685621656, 'B': 12.096822388056829, 'C': 13.572624627410136}","{1: {'A': 0.8713937947172032, 'B': 0.7873146547236465, 'C': 0.4764288499769469}, 2: {'A': 0.8713937947172032, 'B': 0.7873146547236465, 'C': 0.4764288499769469}, 3: {'A': 0.8713937947172032, 'B': 0.7873146547236465, 'C': 0.4764288499769469}}","{1: {'A': 0.7172906420717595, 'B': 0.7147538695396491, 'C': 0.7013770964378239}, 2: {'A': 0.7172906420717595, 'B': 0.7147538695396491, 'C': 0.7013770964378239}, 3: {'A': 0.7172906420717595, 'B': 0.7147538695396491, 'C': 0.7013770964378239}}",27
28,122.71548769639861,"{'A': 0.32964581048757385, 'B': 0.3337186112957508, 'C': 0.33663557821667534}","{'A': 11.741837448898554, 'B': 12.969775472140853, 'C': 13.840057295459868}","{1: {'A': 0.822461763276899, 'B': 0.8729530840840232, 'C': 0.26743266804973287}, 2: {'A': 0.822461763276899, 'B': 0.8729530840840232, 'C': 0.26743266804973287}, 3: {'A': 0.822461763276899, 'B': 0.8729530840840232, 'C': 0.26743266804973287}}","{1: {'A': 0.6608781623595803, 'B': 0.6636401090918156, 'C': 0.6367952620602892}, 2: {'A': 0.6608781623595803, 'B': 0.6636401090918156, 'C': 0.6367952620602892}, 3: {'A': 0.6608781623595803, 'B': 0.6636401090918156, 'C': 0.6367952620602892}}",28
29,123.32498237586549,"{'A': 0.32993267330159115, 'B': 0.33414137163381596, 'C': 0.3359259550645929}","{'A': 12.438315812386294, 'B': 13.705871656515153, 'C': 14.238530862271329}","{1: {'A': 0.6964783634877401, 'B': 0.7360961843743008, 'C': 0.39847356681146073}, 2: {'A': 0.6964783634877401, 'B': 0.7360961843743008, 'C': 0.39847356681146073}, 3: {'A': 0.6964783634877401, 'B': 0.7360961843743008, 'C': 0.39847356681146073}}","{1: {'A': 0.6138940663174992, 'B': 0.6160097140159877, 'C': 0.6004785533297792}, 2: {'A': 0.6138940663174992, 'B': 0.6160097140159877, 'C': 0.6004785533297792}, 3: {'A': 0.6138940663174992, 'B': 0.6160097140159877, 'C': 0.6004785533297792}}",29
30,123.94068977517311,"{'A': 0.3293257732972102, 'B': 0.33531503679548746, 'C': 0.3353591899073024}","{'A': 12.869907201059625, 'B': 14.672211703249886, 'C': 14.685378486800175}","{1: {'A': 0.43159138867333147, 'B': 0.9663400467347326, 'C': 0.44684762452884597}, 2: {'A': 0.43159138867333147, 'B': 0.9663400467347326, 'C': 0.44684762452884597}, 3: {'A': 0.43159138867333147, 'B': 0.9663400467347326, 'C': 0.44684762452884597}}","{1: {'A': 0.6074772400305335, 'B': 0.6316522990083229, 'C': 0.6070698855243535}, 2: {'A': 0.6074772400305335, 'B': 0.6316522990083229, 'C': 0.6070698855243535}, 3: {'A': 0.6074772400305335, 'B': 0.6316522990083229, 'C': 0.6070698855243535}}",30
31,124.40624152598387,"{'A': 0.32911517105869226, 'B': 0.3360193811199513, 'C': 0.3348654478213565}","{'A': 13.271488979314778, 'B': 15.34759764819859, 'C': 15.003593912602915}","{1: {'A': 0.4015817782551534, 'B': 0.6753859449487052, 'C': 0.31821542580273854}, 2: {'A': 0.4015817782551534, 'B': 0.6753859449487052, 'C': 0.31821542580273854}, 3: {'A': 0.4015817782551534, 'B': 0.6753859449487052, 'C': 0.31821542580273854}}","{1: {'A': 0.46239419944045324, 'B': 0.475707086195726, 'C': 0.4578216847830703}, 2: {'A': 0.46239419944045324, 'B': 0.475707086195726, 'C': 0.4578216847830703}, 3: {'A': 0.46239419944045324, 'B': 0.475707086195726, 'C': 0.4578216847830703}}",31
32,124.72629921989153,"{'A': 0.32936056751827325, 'B': 0.335367297561379, 'C': 0.33527213492034763}","{'A': 13.666081377104454, 'B': 15.473405505366783, 'C': 15.445025831562639}","{1: {'A': 0.3945923977896769, 'B': 0.12580785716819176, 'C': 0.4414319189597249}, 2: {'A': 0.3945923977896769, 'B': 0.12580785716819176, 'C': 0.4414319189597249}, 3: {'A': 0.3945923977896769, 'B': 0.12580785716819176, 'C': 0.4414319189597249}}","{1: {'A': 0.32404604331109965, 'B': 0.31050484175226245, 'C': 0.32689157081044584}, 2: {'A': 0.32404604331109965, 'B': 0.31050484175226245, 'C': 0.32689157081044584}, 3: {'A': 0.32404604331109965, 'B': 0.31050484175226245, 'C': 0.32689157081044584}}",32
33,125.12035771916676,"{'A': 0.3291398823455407, 'B': 0.3356029768052585, 'C': 0.33525714084920083}","{'A': 13.993113291647608, 'B': 15.93771428623444, 'C': 15.834612021666265}","{1: {'A': 0.3270319145431537, 'B': 0.4643087808676568, 'C': 0.3895861901036273}, 2: {'A': 0.3270319145431537, 'B': 0.4643087808676568, 'C': 0.3895861901036273}, 3: {'A': 0.3270319145431537, 'B': 0.4643087808676568, 'C': 0.3895861901036273}}","{1: {'A': 0.3905581620117431, 'B': 0.3973921366813329, 'C': 0.3934433111696336}, 2: {'A': 0.3905581620117431, 'B': 0.3973921366813329, 'C': 0.3934433111696336}, 3: {'A': 0.3905581620117431, 'B': 0.3973921366813329, 'C': 0.3934433111696336}}",33
34,125.51932285944973,"{'A': 0.3295435381674058, 'B': 0.3358020576084614, 'C': 0.3346544042241329}","{'A': 14.51464288697085, 'B': 16.395982171904482, 'C': 16.053631976009264}","{1: {'A': 0.5215295953232426, 'B': 0.4582678856700415, 'C': 0.2190199543429986}, 2: {'A': 0.5215295953232426, 'B': 0.4582678856700415, 'C': 0.2190199543429986}, 3: {'A': 0.5215295953232426, 'B': 0.4582678856700415, 'C': 0.2190199543429986}}","{1: {'A': 0.40550304665747205, 'B': 0.40288147876694325, 'C': 0.3899253077851341}, 2: {'A': 0.40550304665747205, 'B': 0.40288147876694325, 'C': 0.3899253077851341}, 3: {'A': 0.40550304665747205, 'B': 0.40288147876694325, 'C': 0.3899253077851341}}",34
35,126.20276216183204,"{'A': 0.3284704996776688, 'B': 0.33683347371519945, 'C': 0.3346960266071317}","{'A': 14.871937341618848, 'B': 17.386100758118108, 'C': 16.749507927756504}","{1: {'A': 0.35729445464799725, 'B': 0.9901185862136259, 'C': 0.6958759517472393}, 2: {'A': 0.35729445464799725, 'B': 0.9901185862136259, 'C': 0.6958759517472393}, 3: {'A': 0.35729445464799725, 'B': 0.9901185862136259, 'C': 0.6958759517472393}}","{1: {'A': 0.6654129359531424, 'B': 0.6987607555932271, 'C': 0.6822231337358886}, 2: {'A': 0.6654129359531424, 'B': 0.6987607555932271, 'C': 0.6822231337358886}, 3: {'A': 0.6654129359531424, 'B': 0.6987607555932271, 'C': 0.6822231337358886}}",35
36,126.64327885140554,"{'A': 0.3270739347203385, 'B': 0.33813350299985545, 'C': 0.33479256227980597}","{'A': 14.8863754934602, 'B': 18.21183063206647, 'C': 17.218863248770674}","{1: {'A': 0.014438151841351887, 'B': 0.825729873948361, 'C': 0.4693553210141693}, 2: {'A': 0.014438151841351887, 'B': 0.825729873948361, 'C': 0.4693553210141693}, 3: {'A': 0.014438151841351887, 'B': 0.825729873948361, 'C': 0.4693553210141693}}","{1: {'A': 0.4156592292870158, 'B': 0.4602383169346922, 'C': 0.4389096646770696}, 2: {'A': 0.4156592292870158, 'B': 0.4602383169346922, 'C': 0.4389096646770696}, 3: {'A': 0.4156592292870158, 'B': 0.4602383169346922, 'C': 0.4389096646770696}}",36
